Número da contratação,Código Classe/Grupo,Valor Total,Status da contratação,Situação da Execução,Título da contratação,Categoria da contratação,UASG Atual,Data estimada para o início do processo de contratação,Data estimada para a conclusão do processo de contratação,Prazo estimado de duração do processo de contratação (dias),Área requisitante,Nº DFD,Prioridade,Nº do Item no DFD,Data da conclusão da Contratação no DFD,Classificação da Contratação,Nome Classe/Grupo,Código PDM material,Nome do PDM material,Código material/serviço,Descrição material/serviço,Unidade Fornecimento,Valor Unitário,Quantidade,IdxValor,ID,ID Futura Contratação,Valor PCA
37/2026,5220,1890.0,Aprovada,,Equipamentos Médico Hospitalar,BENS,102122,46146,46265,119,CLINICA DE FONOAUDIOLOGIA,140/2025,Alto,1,46112,Material,Calibres de inspeção e ferramentas de precisão,13667.0,Decibelímetro,,,,1890.0,1,1,66.0,102122-37/2026,1890.0
37/2026,6515,1522.55,Aprovada,,Equipamentos Médico Hospitalar,BENS,102122,46146,46265,119,Biotério,145/2025,Alto,1,46142,Material,"Instrumentos, equipamentos e suprimentos médicos  e  cirúrgicos",,,,,,1522.55,1,1,67.0,102122-37/2026,1522.55
37/2026,5220,900.0,Aprovada,,Equipamentos Médico Hospitalar,BENS,102122,46146,46265,119,CLINICA DE FONOAUDIOLOGIA,142/2025,Alto,1,46112,Material,Calibres de inspeção e ferramentas de precisão,13667.0,Decibelímetro,,,,900.0,1,1,65.0,102122-37/2026,900.0
37/2026,6515,9000.0,Aprovada,,Equipamentos Médico Hospitalar,BENS,102122,46146,46265,119,CLINICA DE FONOAUDIOLOGIA,156/2025,Alto,1,46112,Material,"Instrumentos, Equipamentos E Suprimentos Médicos  E  Cirúrgicos",9116.0,Manovacuômetro,,,,9000.0,1,1,68.0,102122-37/2026,9000.0
37/2026,6530,440.0,Aprovada,,Equipamentos Médico Hospitalar,BENS,102122,46146,46265,119,BAD - DENT. ENDO. MAT ODONT.,193/2025,Alto,1,46114,Material,"Mobiliário, Equipamentos, Utensílios E  Suprimentos  Hospitalares",,,,,,440.0,1,1,64.0,102122-37/2026,440.0
41/2026,6830,12000.0,Aprovada,,Nitrogênio liquido,BENS,102122,45917,46037,120,CIP,236/2025,Médio,1,46083,Material,GASES COMPRIMIDOS E LIQUEFEITOS,,,,,,12000.0,1,1,47.0,102122-41/2026,12000.0
41/2026,6850,38000.0,Aprovada,,Nitrogênio liquido,BENS,102122,45917,46037,120,CIP,239/2025,Médio,1,46083,Material,Especialidades químicas diversas,,,,,,38000.0,1,1,48.0,102122-41/2026,38000.0
44/2026,871,180000.0,Aprovada,,Manutenção de Ar condicionado,SERVICOS,102122,45932,46052,120,ATF - FINANCEIRO,179/2025,Médio,1,46065,Serviço,"Serviços De Manutenção E Reparo De Produtos Fabricados De Metal,Maquinaria E Equipamentos",,,,,,180000.0,1,1,36.0,102122-44/2026,180000.0
45/2026,831,375000.0,Aprovada,,Projeto Reforma Biblioteca,OBRAS_SERV_ESP_ENGENHARIA,102122,46098,46218,120,BIBLIOTECA,56/2025,Alto,1,46095,Serviço,SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO,,,78.0,ESTUDOS E PROJETOS DE ARQUITETURA,,375000.0,1,1,35.0,102122-45/2026,375000.0
46/2026,7110,700.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,BAE - ESTOMATO. CIRU. RADIO. PATO,26/2025,Médio,3,46174,Material,Mobiliário para escritório,,,,,,700.0,1,1,,,
46/2026,7110,2000.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,ATAC - ACADEMICA,90/2025,Médio,1,46053,Material,Mobiliário para escritório,17955.0,Mesa,,,,2000.0,1,1,,,
46/2026,7110,4000.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,ATAC - ACADEMICA,90/2025,Médio,2,46053,Material,MOBILIÁRIO PARA ESCRITÓRIO,,,,,,4000.0,1,1,,,
46/2026,7110,800.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,ATAC - ACADEMICA,90/2025,Médio,3,46053,Material,Mobiliário para escritório,,,,,,800.0,1,1,,,
46/2026,7110,3000.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,ATAC - ACADEMICA,141/2025,Alto,1,46053,Material,MOBILIÁRIO PARA ESCRITÓRIO,,,,,,3000.0,1,1,,,
46/2026,7110,6500.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,BAD - DENT. ENDO. MAT ODONT.,163/2025,Alto,1,46114,Material,MOBILIÁRIO PARA ESCRITÓRIO,,,,,,6500.0,1,1,,,
46/2026,7110,1500.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,MICROBIOLOGIA-IMUNOLOGIA,233/2025,Médio,1,46083,Material,MOBILIÁRIO PARA ESCRITÓRIO,,,,,,1500.0,1,1,,,
46/2026,6530,8000.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,BAB - CIENCIAS BIOLÓGICAS,237/2025,Médio,1,46183,Material,"Mobiliário, equipamentos, utensílios e  suprimentos  hospitalares",331.0,Cadeira,626462.0,"acabamento superficial: polido, características adicionais: estrutura em aço base giratória com 4 a 5 pés, material: aço inoxidável, tipo: para laboratório",UN,800.0,10,1,,,
46/2026,7110,5000.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,ATA - ADMINISTRACAO,306/2025,Médio,1,46082,Material,Mobiliário para escritório,,,,,,5000.0,1,1,,,
46/2026,7110,2300.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,BAO - ODONTOP. ORTO. S COLETIVA,320/2025,Médio,1,46203,Material,Mobiliário para escritório,10981.0,Poltrona escritório,,,,2300.0,1,1,,,
46/2026,7110,3.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,BAO - ODONTOP. ORTO. S COLETIVA,320/2025,Médio,2,46203,Material,MOBILIÁRIO PARA ESCRITÓRIO,313.0,CADEIRA ESCRITÓRIO,,,,3.0,1,1,,,
46/2026,7110,4500.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,BAO - ODONTOP. ORTO. S COLETIVA,320/2025,Médio,3,46203,Material,MOBILIÁRIO PARA ESCRITÓRIO,9611.0,MESA,,,,4500.0,1,1,,,
46/2026,5963,600.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,OBRAS,328/2025,Alto,2,46037,Material,Módulos Eletrônicos,17955.0,Mesa,624334.0,"aplicação: notebook, material: mdf, tratamento superficial: plástico",UN,600.0,1,1,,,
46/2026,7110,600.0,Devolvida,,Mobiliário corporativo,BENS,102122,46237,46357,120,OBRAS,328/2025,Alto,3,46037,Material,Mobiliário Para Escritório,313.0,Cadeira Escritório,625040.0,"apoio braço: com braços reguláveis, características adicionais: encosto de cabeça e suporte lombar, cor: preta, dimensões assento: 450 x 490, dimensões encosto: 450 x 560, material assento: compensado/espuma injetada, material encosto: polipropileno telado, material estrutura: resina termoplástica injetada, material revestimento assento e encosto: couro ecológico/tecido sintético, quantidade pés: 5, tipo base: giratória com 5 rodízios duplos, tipo encosto: espaldar alto c/ apoio de cabeça",UN,600.0,1,1,,,
50/2026,7540,15000.0,Aprovada,,capa de prontuário personalizado,BENS,102122,46240,46360,120,CLINICA DE FONOAUDIOLOGIA,38/2025,Médio,1,46112,Material,Formulários padronizados,8305.0,Impresso padronizado,,,,15000.0,1,1,14.0,102122-50/2026,15000.0
51/2026,859,25200.0,Aprovada,,Testes psicológicos e pedagógicos,BENS,102122,46084,46204,120,BAF - FONOAUDIOLOGIA,31/2025,Alto,1,46023,Serviço,OUTROS SERVIÇOS DE SUPORTE,,,18384.0,TESTES E AVALIAÇÕES DE PROEFICIÊNCIA E CAPACIDADE PSICO/EDUCACIONAIS,,900.0,28,1,12.0,102122-51/2026,25200.0
51/2026,7690,34288.0,Aprovada,,Testes psicológicos e pedagógicos,BENS,102122,46084,46204,120,CLINICA DE FONOAUDIOLOGIA,97/2025,Alto,1,46081,Material,IMPRESSOS DIVERSOS,12698.0,TESTES PSICOLÓGICOS,,,,34288.0,1,1,13.0,102122-51/2026,34288.0
51/2026,7820,6193.0,Aprovada,,Testes psicológicos e pedagógicos,BENS,102122,46084,46204,120,CLINICA DE FONOAUDIOLOGIA,99/2025,Médio,1,46101,Material,"Jogos, Brinquedos E Artigos Correlatos Com Rodas",8533.0,Jogo / Brinquedo Pedagógico,,,,6193.0,1,1,11.0,102122-51/2026,6193.0
51/2026,7610,1151.0,Aprovada,,Testes psicológicos e pedagógicos,BENS,102122,46084,46204,120,CLINICA DE FONOAUDIOLOGIA,97/2025,Alto,2,46081,Material,Livros e folhetos,9496.0,Material pedagógico,,,,1151.0,1,1,10.0,102122-51/2026,1151.0
47/2026,7195,6000.0,Aprovada,,Móveis planejados,SERVICOS,102122,46105,46224,119,CPC,230/2025,Médio,1,46260,Material,MOBILIÁRIOS DIVERSOS E ACESSÓRIOS,,,,,,6000.0,1,1,278.0,102122-47/2026,6000.0
47/2026,951,50000.0,Aprovada,,Móveis planejados,SERVICOS,102122,46105,46224,119,ALMOXARIFADO,359/2025,Médio,1,46204,Serviço,"Serviços Fornecidos Por Organizações Comercial,De Empregadore De Profissionais",,,13200.0,Confecção de Móvel de Madeira com / sem Revestimento de Fór-Mica,,50000.0,1,1,277.0,102122-47/2026,50000.0
48/2026,7195,30000.0,Aprovada,,Plataforma Acessibilidade,BENS,102122,46113,46233,120,BAF - FONOAUDIOLOGIA,348/2025,Alto,1,46023,Material,Mobiliários diversos e acessórios,10898.0,Plataforma - aerea trabalho,,,,30000.0,1,1,20.0,102122-48/2026,30000.0
49/2026,6350,1800.0,Aprovada,,Sistema de monitoramento e segurança,BENS,102122,45960,46080,120,BAO - ODONTOP. ORTO. S COLETIVA,83/2025,Médio,1,46142,Material,"Sistemas diversos de sinalização, alarme e detecção para  segurança",,,,,,1800.0,1,1,17.0,102122-49/2026,1800.0
49/2026,5963,2250.0,Aprovada,,Sistema de monitoramento e segurança,BENS,102122,45960,46080,120,BAO - ODONTOP. ORTO. S COLETIVA,114/2025,Médio,1,46142,Material,Módulos eletrônicos,14501.0,Controlador Acesso,443453.0,"tipo: display tipo touch-screen, padrão: stand-alone, tipo conexão: rede local, características adicionais: identificaçao através de biometria/smart card, aplicação: monitoramento e controle de portas de acesso, tipo uso: fechadura do tipo eletroima ou eletromagnética",UN,750.0,3,1,16.0,102122-49/2026,2250.0
49/2026,6350,3300.0,Aprovada,,Sistema de monitoramento e segurança,BENS,102122,45960,46080,120,BAD - DENT. ENDO. MAT ODONT.,184/2025,Alto,1,46114,Material,"Sistemas Diversos De Sinalização, Alarme E Detecção Para  Segurança",18318.0,Fechadura Biometrica,,,,3300.0,1,1,18.0,102122-49/2026,3300.0
49/2026,5836,1500.0,Aprovada,,Sistema de monitoramento e segurança,BENS,102122,45960,46080,120,BAD - DENT. ENDO. MAT ODONT.,270/2025,Alto,1,46126,Material,Equipamentos para gravação e reprodução de vídeo,,,,,,1500.0,1,1,15.0,102122-49/2026,1500.0
49/2026,6350,5000.0,Aprovada,,Sistema de monitoramento e segurança,BENS,102122,45960,46080,120,CIP,318/2025,Baixo,1,46083,Material,"Sistemas diversos de sinalização, alarme e detecção para  segurança",14501.0,Controlador Acesso,443453.0,"tipo: display tipo touch-screen, padrão: stand-alone, tipo conexão: rede local, características adicionais: identificaçao através de biometria/smart card, aplicação: monitoramento e controle de portas de acesso, tipo uso: fechadura do tipo eletroima ou eletromagnética",UN,5000.0,1,1,19.0,102122-49/2026,5000.0
54/2026,546,25000.0,Aprovada,,Manutenção de elevadores,SERVICOS,102122,46216,46336,120,ATA - ADMINISTRACAO,135/2025,Alto,1,46329,Serviço,SERVIÇOS DE INSTALAÇÃO,,,3557.0,"INSTALAÇÃO / MANUTENÇÃO - ELEVADORES, ESCADAS ROLANTES, MON-TA - CARGAS / PLATAFORMA / ESCADAS",,25000.0,1,1,8.0,102122-54/2026,25000.0
52/2026,8145,15000.0,Aprovada,,Container Rondônia,BENS,102122,46113,46233,120,PROJETO RONDONIA,349/2025,Médio,1,46054,Material,Recipientes especializados para transporte e armazenagem,,,,,,15000.0,1,1,9.0,102122-52/2026,15000.0
55/2026,547,3960.0,Aprovada,,Serviços manutenção clínica de Fono,SERVICOS,102122,45953,46073,120,CLINICA DE FONOAUDIOLOGIA,80/2025,Alto,1,46073,Serviço,Serviço de acabamento e finalização dos edifícios,,,5312.0,Instalação / manutenção / remoção - piso em geral (exceto madeirados),,110.0,36,1,6.0,102122-55/2026,3960.0
55/2026,873,21640.0,Aprovada,,Serviços manutenção clínica de Fono,SERVICOS,102122,45953,46073,120,CLINICA DE FONOAUDIOLOGIA,81/2025,Alto,1,46073,Serviço,Serviços de instalação(à exceção da construção),,,13137.0,Confecção / instalação - vidro / espelho / moldura,,5410.0,4,1,7.0,102122-55/2026,21640.0
56/2026,853,22000.0,Aprovada,,Limpeza de Caixa de água,SERVICOS,102122,45971,46091,120,ATA - ADMINISTRACAO,112/2025,Médio,1,46059,Serviço,Serviços de limpeza,,,,,,22000.0,1,1,5.0,102122-56/2026,22000.0
53/2026,8520,18000.0,Aprovada,,ARP Zeladoria,BENS,102122,46146,46265,119,ATA - ADMINISTRACAO,167/2025,Médio,2,46101,Material,"Sabonetes, artigos para barbear e dentifrícios",,,,,,18000.0,1,1,231.0,102122-53/2026,18000.0
57/2026,872,21000.0,Aprovada,,Calibração de equipamentos Fono,SERVICOS,102122,45971,46091,120,CLINICA DE FONOAUDIOLOGIA,183/2025,Médio,1,46093,Serviço,Serviços de reparo de outros bens,,,,,,21000.0,1,1,4.0,102122-57/2026,21000.0
58/2026,881,36000.0,Aprovada,,Confecção de moldes AASI,SERVICOS,102122,46007,46127,120,CLINICA DE FONOAUDIOLOGIA,87/2025,Médio,1,46055,Serviço,Serviços de manufatura em insumos físicos que sao propriedade de outros(exceto maquinaria e equipamento),,,19992.0,Confecção órtese auditiva,,40.0,900,1,2.0,102122-58/2026,36000.0
58/2026,881,38500.0,Aprovada,,Confecção de moldes AASI,SERVICOS,102122,46007,46127,120,CLINICA DE FONOAUDIOLOGIA,87/2025,Médio,2,46055,Serviço,Serviços de manufatura em insumos físicos que sao propriedade de outros(exceto maquinaria e equipamento),,,19992.0,Confecção órtese auditiva,,35.0,1100,1,3.0,102122-58/2026,38500.0
59/2026,942,26000.0,Aprovada,,Coleta de resíduos médico hospitalares,SERVICOS,102122,45993,46113,120,ATA - ADMINISTRACAO,155/2025,Alto,1,46132,Serviço,Serviços De Eliminação De Rejeitos,,,19380.0,Coleta / Tratamento Lixo - Hospitalar,,2.6,10000,1,1.0,102122-59/2026,26000.0
1/2026,545,23000.0,Aprovada,,Serviços manutenção de cobertura,SERVICOS,102122,46083,46203,120,OBRAS,220/2025,Alto,1,46082,Serviço,Tipos especiais de serviços de construção,,,19224.0,Construção / manutenção / reforma - telhado,,23000.0,1,1,134.0,102122-1/2026,23000.0
1/2026,545,45000.0,Aprovada,,Serviços manutenção de cobertura,SERVICOS,102122,46083,46203,120,BIBLIOTECA,262/2025,Alto,1,46080,Serviço,Tipos especiais de serviços de construção,,,19224.0,Construção / manutenção / reforma - telhado,,45000.0,1,1,135.0,102122-1/2026,45000.0
5/2026,4120,80000.0,Aprovada,,Ar Condicionado ,BENS,102122,45989,46111,122,ATF - FINANCEIRO,205/2025,Médio,1,46218,Material,Equipamento de ar condicionado,,,,,,80000.0,1,1,129.0,102122-5/2026,80000.0
5/2026,4120,122000.0,Aprovada,,Ar Condicionado ,BENS,102122,45989,46111,122,ATF - FINANCEIRO,227/2025,Médio,1,46218,Material,Equipamento de ar condicionado,,,,,,122000.0,1,1,130.0,102122-5/2026,122000.0
5/2026,4120,35000.0,Aprovada,,Ar Condicionado ,BENS,102122,45989,46111,122,ATAC - ACADEMICA,245/2025,Alto,1,46122,Material,EQUIPAMENTO DE AR CONDICIONADO,,,,,,35000.0,1,1,131.0,102122-5/2026,35000.0
5/2026,4120,62800.0,Aprovada,,Ar Condicionado ,BENS,102122,45989,46111,122,CLINICAS ODONTO,290/2025,Alto,1,46233,Material,Equipamento de ar condicionado,,,,,,62800.0,1,1,132.0,102122-5/2026,62800.0
6/2026,4210,10000.0,Aprovada,Fase Externa,Recarga de extintor e teste de estanqueidade,SERVICOS,102122,45989,46072,83,ATA - ADMINISTRACAO,251/2025,Alto,1,46086,Material,Equipamentos para combate a incêndio,,,,,,10000.0,1,1,127.0,102122-6/2026,10000.0
6/2026,835,5600.0,Aprovada,Fase Externa,Recarga de extintor e teste de estanqueidade,SERVICOS,102122,45989,46072,83,ATA - ADMINISTRACAO,253/2025,Alto,1,46183,Serviço,Serviços científicos e outros serviços técnicos,,,16276.0,Execução de teste de estanqueidade,,80.0,70,1,128.0,102122-6/2026,5600.0
7/2026,833,35000.0,Aprovada,Fase Externa,Renovação AVCB,SERVICOS,102122,46048,46057,9,ATA - ADMINISTRACAO,313/2025,Alto,1,46069,Serviço,Serviços de engenharia,,,,,,35000.0,1,1,126.0,102122-7/2026,35000.0
9/2026,8710,7500.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,Biotério,131/2025,Alto,1,46142,Material,Forragens e alimentos,,,,,,7500.0,1,1,204.0,102122-9/2026,7500.0
9/2026,9999,10790.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,Biotério,137/2025,Alto,1,46142,Material,ITENS DIVERSOS,6695.0,CONJUNTO FILTRAGEM,,,,10790.0,1,1,207.0,102122-9/2026,10790.0
9/2026,4460,25000.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,ATA - ADMINISTRACAO,194/2025,Médio,1,46063,Material,Equipamentos para purificação de ar,,,,,,25000.0,1,1,216.0,102122-9/2026,25000.0
9/2026,873,7065.2,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,Biotério,243/2025,Alto,1,46142,Serviço,Serviços de instalação(à exceção da construção),,,20141.0,Instalação / montagem / manutenção - estante ventilada / isolador animal / canil,,3532.6,2,1,215.0,102122-9/2026,7065.2
9/2026,6640,1750.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,238/2025,Alto,1,46157,Material,EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,12139.0,SISTEMA FILTRAÇÃO,605791.0,"ADICIONAL: REFIL, CAPACIDADE: 1000, COMPONENTES ADICIONAIS: COM FILTRO 0,22 ?M (PES), COMPOSIÇÃO: COM FUNIL, ESTERILIDADE: ESTÉRIL, MATERIAL: EM PLÁSTICO, TIPO: À VÁCUO",UN,1750.0,1,1,201.0,102122-9/2026,1750.0
9/2026,6240,180.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,238/2025,Alto,2,46157,Material,Lâmpadas Elétricas,8658.0,Lâmpada Fluorescente,454050.0,"características adicionais: com filtro ultravioleta, comprimento máximo: 600, potência nominal: 18, tensão nominal: 127/220, tipo: germicida, tipo base: g13, tipo bulbo: t8",UN,180.0,1,1,199.0,102122-9/2026,180.0
9/2026,4460,5500.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,238/2025,Alto,3,46157,Material,Equipamentos Para Purificação De Ar,13506.0,Unidade Descontaminação Ar,470870.0,"aplicação: descontaminação ambiental doméstica/comercial, características adicionais: baixo nível ruído/fácil instalação, forma filtragem: pré-filtro bactericida / filtro hepa, tipo: compacta e portátil, tipo sistema: filtragem",UN,5500.0,1,1,217.0,102122-9/2026,5500.0
9/2026,6240,2800.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,1,46091,Material,Lâmpadas Elétricas,8670.0,Lâmpada Ultravioleta,455354.0,"formato: tubular, potência nominal: 15, tensão alimentação: 54, tipo: tuv, tipo base: g13, tipo bulbo: t8",UN,2800.0,1,1,200.0,102122-9/2026,2800.0
9/2026,9999,2800.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,2,46091,Material,Itens diversos,3488.0,Peças E Acessórios Purificador Água,627872.0,"aplicação: lampada uv, referência: 3at43984-0500 - gehaka, tipo: soquete",UN,2800.0,1,1,203.0,102122-9/2026,2800.0
9/2026,9999,610.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,3,46091,Material,Itens diversos,3488.0,Peças E Acessórios Purificador Água,626216.0,"aplicação: purificador de água acquabios ab 200, características adicionais: tripla filtragem, blindado, referência 1: mpgp 002a1, tipo 1: refil purificador",UN,610.0,1,1,202.0,102122-9/2026,610.0
9/2026,9999,180.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,4,46091,Material,Itens diversos,3488.0,Peças E Acessórios Purificador Água,625121.0,"altura: 205, aplicação: purificador água hoken modelo hk 601 e hk 1000, componentes: carvão ativado, tipo: filtro refil",UN,180.0,1,1,212.0,102122-9/2026,180.0
9/2026,9999,130.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,5,46091,Material,Itens diversos,3488.0,Peças E Acessórios Purificador Água,625120.0,"altura: 220, aplicação: purificador água ibbl modelo bdf 300, componentes: fibra de polipropileno, tipo: filtro refil",UN,130.0,1,1,206.0,102122-9/2026,130.0
9/2026,9999,120.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,6,46091,Material,Itens diversos,3488.0,Peças E Acessórios Purificador Água,625161.0,"altura: 5, aplicação: ponto de entrada (poe), características adicionais: conexões: 3/4 (rosca metálica), tipo 1: carcaça de filtro em polipropileno""",UN,120.0,1,1,205.0,102122-9/2026,120.0
9/2026,9999,3500.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,7,46091,Material,Itens diversos,3488.0,Peças E Acessórios Purificador Água,618426.0,"aplicação: purificador millipore, referência: cdrc60202, tipo: cartucho deionização",UN,3500.0,1,1,209.0,102122-9/2026,3500.0
9/2026,9999,1505.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,8,46091,Material,Itens diversos,3488.0,Peças E Acessórios Purificador Água,618273.0,"aplicação: purificador de água colormaq premium, capacidade deionização: 48, características adicionais: vida útil: 3.000 litros, componentes: carvão ativado, tipo: filtro refil",UN,1505.0,1,1,208.0,102122-9/2026,1505.0
9/2026,9999,1661.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,9,46091,Material,Itens diversos,3488.0,Peças E Acessórios Purificador Água,618503.0,"aplicação: filtro elix 35, características adicionais: com retentor de co2, referência 1: tankvnt02, marca millipore, tipo 1: filtro para respiro de tanque de água",UN,1661.0,1,1,211.0,102122-9/2026,1661.0
9/2026,872,1800.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,278/2025,Alto,1,46091,Serviço,Serviços De Reparo De Outros Bens,,,14460.0,Aferição e/ou Calibração de Sensores,,1800.0,1,1,213.0,102122-9/2026,1800.0
9/2026,872,4200.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,BAB - CIENCIAS BIOLÓGICAS,238/2025,Alto,1,46157,Serviço,SERVIÇOS DE REPARO DE OUTROS BENS,,,14427.0,"AFERIÇÃO, CALIBRAÇÃO E MEDIÇÃO DE MÁQUINAS / INSTRUMENTOS  /SENSORES / PADRÕES / EQUIPAMENTOS",,2100.0,2,1,214.0,102122-9/2026,4200.0
9/2026,9150,5000.0,Aprovada,,Filtros Diversos,BENS,102122,46051,46171,120,CIP,247/2025,Baixo,1,46083,Material,"Óleos e graxas para corte, lubrificação e sistemas  hidráulicos",,,,,,5000.0,1,1,210.0,102122-9/2026,5000.0
10/2026,4720,6196.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,Biotério,136/2025,Alto,1,46142,Material,MANGUEIRAS E TUBULAÇÕES FLEXÍVEIS,13821.0,MANGUEIRA,,,,6196.0,1,1,189.0,102122-10/2026,6196.0
10/2026,4730,20000.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,ATA - ADMINISTRACAO,187/2025,Baixo,1,46111,Material,"Acessórios e ferragens especiais para  mangueiras, canos  e tubos",,,,,,20000.0,1,1,190.0,102122-10/2026,20000.0
10/2026,4710,30000.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,ATA - ADMINISTRACAO,187/2025,Baixo,2,46111,Material,Canos e tubos,,,,,,30000.0,1,1,191.0,102122-10/2026,30000.0
10/2026,5330,20000.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,ATA - ADMINISTRACAO,187/2025,Baixo,3,46111,Material,Gaxetas e outros materiais para vedação,,,,,,20000.0,1,1,192.0,102122-10/2026,20000.0
10/2026,4710,15000.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,ATA - ADMINISTRACAO,206/2025,Baixo,1,46101,Material,Canos E Tubos,14495.0,Tubo Metalon,,,,15000.0,1,1,193.0,102122-10/2026,15000.0
10/2026,5345,6000.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,ATA - ADMINISTRACAO,206/2025,Baixo,2,46101,Material,Discos e pedras abrasivos,,,,,,6000.0,1,1,194.0,102122-10/2026,6000.0
10/2026,4510,8000.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,ATA - ADMINISTRACAO,206/2025,Baixo,3,46101,Material,Dispositivos e acessórios para instalações hidráulicas,,,,,,8000.0,1,1,195.0,102122-10/2026,8000.0
10/2026,5350,1500.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,ATA - ADMINISTRACAO,212/2025,Baixo,3,46111,Material,Materiais Abrasivos,,,,,,1500.0,1,1,196.0,102122-10/2026,1500.0
10/2026,5120,6000.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,ATA - ADMINISTRACAO,217/2025,Baixo,1,46114,Material,"Ferramentas manuais sem corte, não acionadas  por  força  motriz",,,,,,6000.0,1,1,197.0,102122-10/2026,6000.0
10/2026,5130,8000.0,Aprovada,,Ferramentas e  itens de manutenção,BENS,102122,46113,46233,120,ATA - ADMINISTRACAO,217/2025,Baixo,2,46114,Material,Ferramentas Manuais Acionadas Por Força Motriz,,,,,,8000.0,1,1,198.0,102122-10/2026,8000.0
13/2026,8010,15000.0,Aprovada,,Material de Pintura,BENS,102122,45974,46094,120,ATA - ADMINISTRACAO,212/2025,Baixo,1,46111,Material,"Tintas, vernizes e produtos correlatos",,,,,,15000.0,1,1,120.0,102122-13/2026,15000.0
13/2026,8020,1500.0,Aprovada,,Material de Pintura,BENS,102122,45974,46094,120,ATA - ADMINISTRACAO,212/2025,Baixo,2,46111,Material,Pincel para artistas e pintores,,,,,,1500.0,1,1,121.0,102122-13/2026,1500.0
14/2026,8405,24000.0,Aprovada,,Vestuário,BENS,102122,46190,46310,120,ATAC - ACADEMICA,102/2025,Médio,1,46173,Material,Vestuário externo masculino,,,,,,24000.0,1,1,397.0,102122-14/2026,24000.0
